case,h,block,t_final,status,error_message,newton_iterations,runtime_sec,rows,max_block_activation_residual_norm,max_block_activation_stage_residual_norm,max_activated_probe_block_norm,max_full_probe_norm,max_weighted_stage_residual_norm,max_unweighted_stage_residual_norm,max_endpoint_position_constraint_norm,max_endpoint_velocity_constraint_norm,max_endpoint_position_correction_norm,max_endpoint_velocity_correction_norm,max_weighted_endpoint_node_residual_norm,block_probe_observed_order,h_sweep_present,block_isolated,stage_equations_are_tfe_weighted,non_equivalent_to_gauss6,solved_as_residual,full_tfe_stage_replacement,notes
cylindrical_smooth,0.02,newton_euler_weak_balance,0.02,stage_probe_block_activation_solved_not_full_tfe,,6,4.78439835e-01,36,6.5668099424122228e-16,6.4779327876770305e-16,1.1113948277929479e-13,1.1942279395929291e-13,1.1127795885568945e-13,1.3632431812373511e-12,4.0964028992464794e-16,5.8198131498944095e-17,1.8240584441511302e-15,3.0889660569290308e-13,7.6000842244118025e-17,7.5422747105820243e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_smooth,0.02,lower_pair_index3_weak_constraints,0.02,stage_probe_block_activation_solved_not_full_tfe,,6,3.97335479e-01,24,8.8390654557969555e-16,8.7882104764233965e-16,1.1876612357315086e-15,1.1942510928341840e-13,1.4542431819834306e-15,1.7614827831877278e-14,3.0774242537163040e-16,4.9544097751089658e-17,1.9432449889257074e-15,3.0889312262201820e-13,4.8566671984539014e-17,6.7901807866201844e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_smooth,0.01,translational_position_weak_defect,0.01,stage_probe_block_activation_solved_not_full_tfe,,6,4.47964714e-01,18,6.4161599459882438e-16,6.3987566481245497e-16,8.5777701306906323e-18,6.4600206954302083e-16,6.3986837433253806e-16,1.0732992341262597e-14,3.9523152355821099e-16,4.5060710403397010e-17,2.5112317968240208e-16,2.3508372259424496e-15,3.8172019886979879e-17,6.7390273165325034e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_smooth,0.01,rotational_lie_position_weak_defect,0.01,stage_probe_block_activation_solved_not_full_tfe,,6,5.22358209e-01,18,5.9059519693617168e-16,5.8663046220123337e-16,6.0159096744183495e-17,6.5011403837864470e-16,5.8979958817931348e-16,1.0090754895407360e-14,5.1032727094150081e-16,3.4782016608137417e-17,6.2252830343780720e-16,2.3562438374524284e-15,4.5742619325456683e-17,5.1620278679724247e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_smooth,0.01,translational_velocity_weak_defect,0.01,stage_probe_block_activation_solved_not_full_tfe,,6,4.00894419e-01,18,6.8583999656132605e-16,6.8438076310147513e-16,2.3403626569198783e-16,6.4604083785347278e-16,7.3527390839755519e-16,1.2705929794619753e-14,3.2172420569485438e-16,4.4982513720947063e-17,5.8210482425201861e-16,2.3435661535775878e-15,3.3927628949901420e-17,7.5414614059376595e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_smooth,0.01,angular_velocity_weak_defect,0.01,stage_probe_block_activation_solved_not_full_tfe,,6,6.10085541e-01,18,8.4378983154489394e-16,8.4316186475247176e-16,1.3374538001322132e-17,6.5141654429196990e-16,8.4163275069110499e-16,1.5087577712308984e-14,1.5383153849970602e-16,3.8076474295606703e-17,3.6269328727410947e-16,2.3670047563262605e-15,1.7644930819836489e-17,7.7352154620186777e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_smooth,0.01,newton_euler_weak_balance,0.01,stage_probe_block_activation_solved_not_full_tfe,,6,4.98513746e-01,36,6.5572984881502968e-16,6.5321541968010668e-16,6.0537910559238933e-16,6.5267943358664869e-16,1.0248494379876844e-15,1.7724068175131796e-14,2.0568965488546026e-16,7.0131260984029654e-17,3.9693781449765076e-16,2.3715816016330248e-15,2.3589720562468875e-17,7.5422747105820243e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_smooth,0.01,lower_pair_index3_weak_constraints,0.01,stage_probe_block_activation_solved_not_full_tfe,,6,4.13757542e-01,24,8.5142993945471136e-16,8.5000999832407426e-16,4.1072491808271602e-17,6.5034645266339681e-16,8.5085634666502421e-16,1.4233878837709323e-14,2.0331315559836038e-16,4.8961568948512520e-17,3.9579265883902782e-16,2.3629827955479541e-15,2.7548842767733343e-17,6.7901807866201844e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.04,translational_position_weak_defect,0.04,stage_probe_block_activation_solved_not_full_tfe,,6,5.15720412e-01,18,1.0053526137933104e-15,9.9622821215209296e-16,1.0030764728092682e-13,2.3476023404188204e-11,1.0031366584599284e-13,8.6874327537293685e-13,8.5975069655172272e-16,1.8214155398083954e-16,5.9293712152495170e-13,4.3905323641172846e-11,1.0901329613452139e-16,6.5647049387621097e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.04,rotational_lie_position_weak_defect,0.04,stage_probe_block_activation_solved_not_full_tfe,,6,4.75703555e-01,18,9.5583681234999489e-16,9.3572964310769169e-16,6.3505623515325833e-14,2.3471378862777243e-11,6.3502476069556608e-14,5.4994973598308611e-13,6.9736534180263028e-16,1.9400205927127243e-16,6.0226827934618267e-13,4.3895490277859744e-11,1.5346427453077538e-16,5.2034889660147190e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.04,translational_velocity_weak_defect,0.04,stage_probe_block_activation_solved_not_full_tfe,,6,4.99734348e-01,18,9.8988603600437921e-16,9.7868372204924022e-16,8.4858530856924411e-12,2.3077117090653831e-11,8.4858753574361016e-12,7.3489841983695271e-11,3.9419553534578287e-16,3.2073497375383102e-17,6.0169710616561384e-13,4.2952947323114828e-11,9.7198073566816929e-17,7.5134121555982736e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.04,angular_velocity_weak_defect,0.04,stage_probe_block_activation_solved_not_full_tfe,,6,4.61903816e-01,18,1.2362697532350035e-15,1.2281647431932099e-15,1.4544846252322598e-12,2.3472426742867313e-11,1.4543792915504069e-12,1.2595500970767645e-11,4.7805573878301008e-16,1.0901865018712479e-16,6.0169176080590537e-13,4.3889342786570915e-11,1.0485869592900897e-16,7.5202744297060979e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.04,newton_euler_weak_balance,0.04,stage_probe_block_activation_solved_not_full_tfe,,6,5.02699354e-01,36,1.2645663466050908e-15,1.2535915715511051e-15,2.1767755813778024e-11,2.3476347873916085e-11,2.1767926534227762e-11,1.8851620059044841e-10,5.8083405081167562e-16,1.3077730713125532e-16,6.0167200615227954e-13,4.3905846001096272e-11,1.5041325092667823e-16,7.5181912017961885e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.04,lower_pair_index3_weak_constraints,0.04,stage_probe_block_activation_solved_not_full_tfe,,6,4.30792742e-01,24,1.1785347118246345e-15,1.1745811294449009e-15,4.2454164026232675e-13,2.3474149202664257e-11,4.2453841947522391e-13,3.6766078261989777e-12,1.3038454388563285e-16,3.2710219663198224e-17,6.0168235640564310e-13,4.3899072993631788e-11,3.2992442236814782e-17,6.9944492985361952e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.02,translational_position_weak_defect,0.02,stage_probe_block_activation_solved_not_full_tfe,,6,4.71833453e-01,18,5.3670698410584159e-16,5.2813237423980998e-16,1.0839964532250220e-16,1.2808321461487304e-13,5.3991621000845718e-16,6.6866626663594219e-15,6.2802217870911285e-16,5.2588896643894918e-17,1.1216493917559078e-15,3.3786762907603036e-13,8.1817485867092414e-17,6.5647049387621097e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.02,rotational_lie_position_weak_defect,0.02,stage_probe_block_activation_solved_not_full_tfe,,6,6.11578758e-01,18,6.2342633957836501e-16,6.2087643623245149e-16,9.9262975025412739e-17,1.2807940142310959e-13,6.3011574890180154e-16,8.0027777889129472e-15,3.3278506249073782e-16,4.7338335392524688e-17,9.6019790690841594e-16,3.3786179857847494e-13,3.8370880368752793e-17,5.2034889660147190e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.02,translational_velocity_weak_defect,0.02,stage_probe_block_activation_solved_not_full_tfe,,6,6.53072496e-01,18,7.8465319741011823e-16,7.7455872176058435e-16,4.6726948282954669e-14,1.2698166463190481e-13,4.6689347919458051e-14,5.7188036678523450e-13,1.0396276307983727e-15,8.2261095022607279e-17,9.2497561719472591e-16,3.3417430427057213e-13,1.0665893791595059e-16,7.5134121555982736e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.02,angular_velocity_weak_defect,0.02,stage_probe_block_activation_solved_not_full_tfe,,6,5.88892570e-01,18,5.7590636504719773e-16,5.6550517361289891e-16,7.4055912213078685e-15,1.2807876480438459e-13,7.6292911179249294e-15,9.3296181004522360e-14,8.6834852724537628e-16,8.5710488069552732e-17,1.1734904310043386e-15,3.3782903183262367e-13,7.5964951012961672e-17,7.5202744297060979e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.02,newton_euler_weak_balance,0.02,stage_probe_block_activation_solved_not_full_tfe,,6,5.53286583e-01,36,5.9984943086646419e-16,5.9014036548826417e-16,1.1883898836758554e-13,1.2809057721085498e-13,1.1870926615257814e-13,1.4537772109580175e-12,7.2875462355638959e-16,5.5561149375451080e-17,9.9534616601611279e-16,3.3790089037471169e-13,9.1381534194900270e-17,7.5181912017961885e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.02,lower_pair_index3_weak_constraints,0.02,stage_probe_block_activation_solved_not_full_tfe,,6,4.98560431e-01,24,8.0701629213017178e-16,8.0483051625211820e-16,9.6286291288003542e-16,1.2807952830360321e-13,1.2648571921023683e-15,1.5187290482363012e-14,1.9424082112243764e-16,5.4524577266430444e-17,9.0196407759187530e-16,3.3786424888213938e-13,3.7575798645182539e-17,6.9944492985361952e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.01,translational_position_weak_defect,0.01,stage_probe_block_activation_solved_not_full_tfe,,6,4.54444310e-01,18,4.4117097179534576e-16,4.3432431017104224e-16,1.1194065548110069e-17,7.0829198467570920e-16,4.3448907466324539e-16,7.3684374792574704e-15,7.0065079421914703e-16,3.0288600038798836e-17,5.2835197789351304e-16,2.6373543906633363e-15,6.8178859439890516e-17,6.5647049387621097e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.01,rotational_lie_position_weak_defect,0.01,stage_probe_block_activation_solved_not_full_tfe,,6,4.51803233e-01,18,5.1096959700664646e-16,5.0350108970468124e-16,4.6773477796016107e-17,7.0963802294067958e-16,5.0542852583377300e-16,9.2689736571612791e-15,6.1695260367755744e-16,3.8480141660159813e-17,4.9283432205856377e-16,2.6431463925117180e-15,6.7680239339756952e-17,5.2034889660147190e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.01,translational_velocity_weak_defect,0.01,stage_probe_block_activation_solved_not_full_tfe,,6,5.79262835e-01,18,5.3316623647005998e-16,5.3040756728860354e-16,2.5419713498201036e-16,6.9316327671469647e-16,5.7604860169746608e-16,9.5398696364499518e-15,3.9507697021716617e-16,7.4276343265028124e-17,3.6901075923703248e-16,2.5761490523202936e-15,2.9896993176085531e-17,7.5134121555982736e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.01,angular_velocity_weak_defect,0.01,stage_probe_block_activation_solved_not_full_tfe,,6,4.46450333e-01,18,5.0671605003414279e-16,5.0456688301548205e-16,4.3157151966123212e-17,7.0446122677111450e-16,5.0988801135543348e-16,9.1441398552051334e-15,1.8043527255307791e-16,7.7478282729158394e-18,5.0897999445435974e-16,2.6240006392530224e-15,1.6165751557688180e-17,7.5202744297060979e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.01,newton_euler_weak_balance,0.01,stage_probe_block_activation_solved_not_full_tfe,,6,5.15706187e-01,36,6.2180244048459234e-16,6.1582999100867965e-16,6.4775612346859823e-16,7.0081642105635582e-16,9.2248039414555328e-16,1.5483274101266151e-14,6.1197006696897833e-16,1.2852393280264553e-17,5.0834342914650512e-16,2.6132402949342751e-15,6.8738354482343098e-17,7.5181912017961885e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
cylindrical_sharp,0.01,lower_pair_index3_weak_constraints,0.01,stage_probe_block_activation_solved_not_full_tfe,,6,5.03376105e-01,24,3.3765059704603408e-16,3.3072890211821607e-16,2.6112124604989161e-17,7.0446269595099166e-16,3.3060516373598302e-16,5.8189679273897330e-15,5.9983077062100342e-16,1.0948514138126330e-17,4.7360551001580901e-16,2.6211472245271734e-15,5.8366497344111091e-17,6.9944492985361952e+00,True,True,True,True,True,False,Only this weak/TFE row family receives the endpoint-boundary non-equivalent probe inside the square Newton residual; all other stage rows remain the quadrature-weighted Gauss6-equivalent rows. This isolates block solvability for the future derived weak stage residual and intentionally does not claim full-TFE replacement.
