case,h,alpha,status,error_message,steps,newton_iterations,residual_norm,max_source_consistency_row_norm,max_blend_mean_closure_row_norm,max_source_free_lower_pair_row_norm,raw_terminal_endpoint_constraint_norm,raw_terminal_endpoint_velocity_constraint_norm,terminal_vs_gauss_position_delta_norm,terminal_vs_gauss_velocity_delta_norm,min_jacobian_rank,raw_jacobian_condition,scaled_jacobian_condition,condition_reduction_raw_to_scaled,raw_linear_residual_norm,scaled_linear_residual_norm,initial_z0_residual_norm,initial_z0_jacobian_rank,initial_z0_jacobian_condition,terminal_z0_update_delta_norm,terminal_velocity_observed_power_h,residual_observed_power_h,alpha_max_terminal_velocity_norm,alpha_max_residual_norm,best_alpha_for_case,global_best_alpha_by_max_terminal_velocity,source_free_lower_pair_rows,external_endpoint_source_removed,endpoint_boundary_source_removed,terminal_row_replacement_used,projection_used,trajectory_h_sweep_present,one_step_h_sweep_present,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,notes
cylindrical_smooth,0.02,0.5,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,2.0216500089763358e-12,5.8199262864813453e-16,1.9016591626376879e-16,6.1227321965704509e-16,2.1573214779524200e-12,9.6132149342701049e-12,8.0381261296827455e-04,3.7632663794383417e-04,132,3.9861828529029246e+06,8.8250004796398230e+01,4.7012853029558319e+04,1.1272212619877906e-14,3.7911261123317515e-17,4.4087858519822445e-15,20,1.6575151823470364e+01,1.0838630019901473e-01,6.8417392119966207e+00,-1.7460969085279232e+00,1.5073936311203342e-09,7.7104649420187123e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_smooth,0.02,0.75,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,2.6584124938409117e-12,2.8932389932632366e-16,1.4614304353320048e-16,3.2413902556547493e-16,2.0242862156400797e-12,2.7743919412095083e-11,8.0381261295980465e-04,3.7632663784689224e-04,132,8.0908664936800087e+06,1.0707963938340258e+02,7.7450115832681695e+04,7.7227626598212966e-15,4.0652866004688344e-17,4.4087858519822445e-15,20,1.6575151823470364e+01,1.0838630021653087e-01,6.7881933809101094e+00,-1.6648304871312458e+00,4.1302538940125527e-09,8.2198030753028066e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_smooth,0.02,1,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,1.3231309452139348e-12,6.2029304620024468e-16,2.4429844010309340e-18,6.2029785695032235e-16,5.6080483702928197e-12,8.0609949072336359e-10,8.0381261259292419e-04,3.7632663368599150e-04,132,2.0624853219920531e+08,3.2270334472969762e+03,6.6010952456995743e+04,2.3554306437352553e-14,3.8220302944103067e-17,4.4087858519822445e-15,20,1.6575151823470364e+01,1.0838630096766963e-01,5.8121028404422814e+00,-1.7693006383471026e+00,6.1235101187938666e-08,5.8465040125023197e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_smooth,0.02,2,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,1.8251334159936618e-12,4.1632306110490587e-16,1.7278755297162677e-16,4.5075539893569982e-16,2.3772181724370023e-12,1.9310324327210719e-11,8.0381261298194612e-04,3.7632663809821848e-04,132,5.0967990549466545e+06,1.2235152831759672e+02,4.1943858561233370e+04,2.9744146424114297e-14,4.2981647665305294e-17,4.4087858519822445e-15,20,1.6575151823470364e+01,1.0838630017114952e-01,6.8219740203915000e+00,-1.5572436660061839e+00,2.9553502734379739e-09,5.3203616922816443e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_smooth,0.01,-1,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,7.1878896202906392e-12,3.0473524820208573e-16,4.8585694173463899e-16,5.7351594513886283e-16,1.2124977212790064e-14,5.6821717693397810e-14,2.0138320357221171e-04,7.3771806646877761e-05,132,1.1987770110613912e+07,1.1841567367693210e+02,1.0123465702116073e+05,2.6118352413397903e-14,3.4306416355673423e-17,4.4087858519822445e-15,20,1.6575151823470364e+01,4.4034490943345189e-02,6.7780679996119968e+00,-1.5288533686205603e+00,6.8441247847417013e-10,7.1878896202906392e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_smooth,0.01,0,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,5.4890204563679379e-12,3.1079898458668636e-16,1.9053457224992229e-16,3.6455374369573568e-16,1.2058771900968973e-14,5.1025674988842305e-15,2.0138320357235582e-04,7.3771806646553259e-05,132,1.1791160062409671e+07,1.2250580306191799e+02,9.6281410675582083e+04,1.6786056996670307e-14,4.4983444637900884e-17,4.4087858519822445e-15,20,1.6575151823470364e+01,4.4034490942961232e-02,7.7416884996325921e+00,-1.4833548323649512e+00,2.3374895038106698e-10,5.4890204563679379e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_smooth,0.01,0.25,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,5.6382350099286440e-12,4.3660746023721981e-16,5.5281621919857545e-17,4.4009332198624143e-16,1.1943834528182486e-14,3.9223446439581626e-14,2.0138320357226803e-04,7.3771806646419008e-05,132,1.2412179959959475e+07,1.1001672342378272e+02,1.1282084735561474e+05,7.3829626892160765e-15,3.4539145708554929e-17,4.4087858519822445e-15,20,1.6575151823470364e+01,4.4034490942706422e-02,6.9508392448187477e+00,-1.2154875738093540e+00,6.0029947915217414e-10,5.6382350099286440e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_smooth,0.01,0.5,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,7.7104649420187123e-12,3.6258700730639232e-16,5.0419580284644591e-17,3.6607577349981182e-16,1.1262312001390403e-14,1.1457483100973982e-13,2.0138320357223827e-04,7.3771806645971788e-05,132,1.5986869127188770e+07,1.0202367084745985e+02,1.5705494765965050e+05,2.5578751331773636e-14,3.1088594416100014e-17,4.4087858519822445e-15,20,1.6575151823470364e+01,4.4034490942198509e-02,6.8417392119966207e+00,-1.7460969085279232e+00,1.5073936311203342e-09,7.7104649420187123e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_smooth,0.01,0.75,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,8.2198030753028066e-12,5.5209204490740932e-16,3.2873189023251918e-17,5.5306986231994532e-16,1.0518500883306847e-14,3.3812485895040881e-13,2.0138320357231742e-04,7.3771806645026865e-05,132,3.2786535556080032e+07,1.4683030682706172e+02,2.2616855043089332e+05,2.9375446337107417e-14,2.4186566482463578e-17,4.4087858519822445e-15,20,1.6575151823470364e+01,4.4034490940701387e-02,6.7881933809101094e+00,-1.6648304871312458e+00,4.1302538940125527e-09,8.2198030753028066e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_smooth,0.01,1,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,5.8465040125023197e-12,4.1450355386816099e-16,3.1376088508607572e-18,4.1451542885474896e-16,8.0295934640288492e-14,1.9398397488127462e-11,2.0138320356622810e-04,7.3771806556849028e-05,132,1.6492592468327284e+09,8.7650710214768278e+03,1.9066483045988245e+05,2.5119207732657303e-14,3.5409968144410050e-17,4.4087858519822445e-15,20,1.6575151823470364e+01,4.4034490813001523e-02,5.8121028404422814e+00,-1.7693006383471026e+00,6.1235101187938666e-08,5.8465040125023197e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_smooth,0.01,2,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,5.3203616922816443e-12,5.5190823439461340e-16,3.7168686879507182e-16,6.6539749595806603e-16,1.2811188214777514e-14,2.3087204088332731e-13,2.0138320357247603e-04,7.3771806647663279e-05,132,2.0368962818152931e+07,1.5441408016439419e+02,1.3216187313477628e+05,3.1570934427930517e-14,4.5031650977531831e-17,4.4087858519822445e-15,20,1.6575151823470364e+01,4.4034490944512290e-02,6.8219740203915000e+00,-1.5572436660061839e+00,2.9553502734379739e-09,5.3203616922816443e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.04,-1,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,4.9153713385748867e-13,5.9845154251494320e-16,1.5918522816098821e-15,1.7006286882224179e-15,3.4181465854414016e-10,7.2229172809171640e-10,3.1344075166362616e-03,9.1250271795554141e-04,132,6.3695959307822620e+05,5.6497168067864919e+01,1.5194632461206944e+04,1.5425858143017423e-14,5.2587773019292345e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.5744059356111628e-01,6.4886591723041338e+00,-1.7445025564357122e+00,7.2229172809171640e-10,5.5188873160879147e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.04,0,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,1.1852405566443735e-12,4.8877421447328416e-16,4.7549825407395170e-16,6.8190822136219495e-16,3.3134665038722983e-10,2.3187223050578559e-10,3.1344075162565961e-03,9.1250271709086774e-04,132,6.4187043441020383e+05,6.1122612167085336e+01,1.4001828895836614e+04,9.8511255608293449e-15,3.3837333937611484e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.5744059040988498e-01,7.2769255694611354e+00,-1.0845307522172023e+00,2.3187223050578559e-10,5.3303911481659836e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.04,0.25,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,6.5190467606074650e-13,5.4869559093857460e-16,2.3242967948065127e-16,5.9589462778154817e-16,3.2452070865233345e-10,3.7275464198510306e-10,3.1344075160083520e-03,9.1250271652533162e-04,132,6.7986777024840552e+05,5.8566666256454354e+01,1.5064575546435877e+04,1.8974200160110811e-14,5.6415182880777444e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.5744058835005539e-01,6.3917237916988014e+00,-1.4451661437188759e+00,3.7275464198510306e-10,4.8334898636362882e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.04,0.5,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,1.3827311873806362e-12,5.6478061838642147e-16,2.0646625848851533e-16,6.0133639736772556e-16,3.1122537229605038e-10,1.0943198427932098e-09,3.1344075155232691e-03,9.1250271542066665e-04,132,9.8281353508896625e+05,6.2627552794635562e+01,1.9015960739995786e+04,1.0739613572786069e-14,3.8690399792309806e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.5744058432536504e-01,6.3503057802222447e+00,-2.8716886725248802e-01,1.0943198427932098e-09,2.4821952097454709e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.04,0.75,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,8.0000253649110489e-13,8.1647236239663299e-16,8.5647913835128953e-17,8.2095230293960954e-16,2.7404420591003442e-10,3.2493566970607136e-09,3.1344075141535024e-03,9.1250271230195249e-04,132,1.9880584538323050e+06,1.0423393642982789e+02,1.9472143464867353e+04,9.3122856196203107e-15,4.4455574882595730e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.5744057296084915e-01,6.3399173824778954e+00,-1.4911140608135836e+00,3.2493566970607136e-09,6.3216650680079962e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.04,1,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,7.1928088844468464e-13,6.1581240354154814e-16,7.2407133640780141e-18,6.1585497017206834e-16,6.0712573940681730e-10,5.0291251797214189e-08,3.1344074844441789e-03,9.1250264466528148e-04,132,2.4572628269014820e+07,1.4108449780336036e+03,1.7767821760799878e+04,1.9430993065492119e-14,4.1649022408618895e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.5744032647900286e-01,5.3872694718905638e+00,-1.7401081097643780e+00,5.0291251797214189e-08,8.0269026253398500e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
