case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,fit_residual_norm,fit_relative_residual,value_residual_norm,value_relative_residual,coefficient_rank,coefficient_condition,coefficient_norm,max_abs_coefficient,coefficient_summary,final_stage_selector_distance_norm,final_stage_selector_relative_distance,nonfinal_stage_energy_fraction,stage0_energy_fraction,stage1_energy_fraction,stage2_energy_fraction,degenerates_to_final_stage_selector,meaningful_nonfinal_energy,basis_value_norm,compressed_value_norm,velocity_basis_value_norm,target_bridge_value_norm,terminal_velocity_norm,residual_norm,min_jacobian_rank,row_span_reproduces_terminal_bridge,velocity_compression_spans_target,value_level_balance_ok,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.04,case_local_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_value_level_value_only_not_full_tfe,,case_local_nonfinal_full_component_value_fit,case_local_value_level_source_free_fit,"0,1",1,24,8,16,24,16,8,132,16,24,8,9.9014264580943751e+28,3.7127280938507345e-01,3.6461684146932855e-01,9.8207256834463863e-01,9.9958843056151336e-01,9.4651718970006937e-01,3.6464473007330461e-01,1.0000000000001426e+00,1.8913227921974338e-33,2.4533731649559463e-16,1,1.0000000000000000e+00,2.8149582926323710e-10,1.3524641904616002e-10,rank=1;fro=2.814958e-10;max_abs=1.352464e-10,2.8284271247461903e+00,1.0000000000000000e+00,1.0000000000000000e+00,5.3035866684290311e-01,8.4777336859836450e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015628432e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,False,False,The value-level source-free fit balances row values but does not span the terminal-bridge tangent.,derive a derivative-aware nonlinear value-level source-free compression,"This probe fits the compression against row values first and then audits whether the induced Jacobian rows span the terminal bridge. It is a derivative-closure diagnostic, not an accepted h-sweep."
cylindrical_smooth,0.04,universal_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_value_level_value_only_not_full_tfe,,universal_nonfinal_full_component_value_fit,all_case_h_value_level_source_free_fit,"0,1",6,24,8,16,24,16,8,132,20,28,8,5.2880267056309191e+21,3.7127280938507345e-01,3.6459592345702052e-01,9.8201622699192104e-01,9.9958810649163332e-01,9.4625492411680046e-01,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,False,False,The value-level source-free fit balances row values but does not span the terminal-bridge tangent.,derive a derivative-aware nonlinear value-level source-free compression,"This probe fits the compression against row values first and then audits whether the induced Jacobian rows span the terminal bridge. It is a derivative-closure diagnostic, not an accepted h-sweep."
cylindrical_smooth,0.02,case_local_value_scalar_all_stage,paper_tfe_lower_pair_velocity_compression_value_level_tangent_spans_not_full_tfe,,case_local_all_stage_scalar_value_fit,case_local_value_level_source_free_fit,"0,1,2",1,24,8,16,24,24,8,132,24,24,0,4.6748658116422625e+01,2.6042001459760067e-01,2.9576501577931971e-16,1.1357230596747101e-15,1.8494096106809198e-15,9.3570481298983206e-16,4.8702524231778729e-21,1.8752312597394216e-20,1.8667162462377769e-31,3.3011403710874100e-14,8,1.0000000000000000e+00,2.8284271247461903e+00,1.0000000000000000e+00,rank=8;fro=2.828427e+00;max_abs=1.000000e+00,5.2363441556405480e-20,1.8513272305399889e-20,1.8513272305399889e-20,1.4936113440790349e-20,1.0938636420401238e-20,1.0000000000000000e+00,True,False,5.9056235535153786e-16,5.6547617986413567e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,True,True,True,True,True,False,False,False,False,"The value-level source-free fit balances the row values and spans the local tangent, but it is still a fitted diagnostic rather than a derived nonlinear TFE row.",derive this value-level source-free formula analytically and run a trajectory h-sweep,"This probe fits the compression against row values first and then audits whether the induced Jacobian rows span the terminal bridge. It is a derivative-closure diagnostic, not an accepted h-sweep."
cylindrical_smooth,0.02,universal_value_scalar_all_stage,paper_tfe_lower_pair_velocity_compression_value_level_tangent_spans_not_full_tfe,,universal_all_stage_scalar_value_fit,all_case_h_value_level_source_free_fit,"0,1,2",6,24,8,16,24,24,8,132,24,24,0,4.6748658116422625e+01,2.6042001459760067e-01,2.9576498972496408e-16,1.1357229596272708e-15,1.8494093438007665e-15,9.3570484005209570e-16,2.1965206869266972e-26,8.4574348450333202e-26,0.0000000000000000e+00,0.0000000000000000e+00,8,1.0000000000000000e+00,2.8284271247461903e+00,1.0000000000000000e+00,rank=8;fro=2.828427e+00;max_abs=1.000000e+00,3.3762221327248899e-25,1.1936747824209386e-25,1.1936747824209386e-25,1.1778258497978398e-25,1.9387045606711583e-26,1.0000000000000000e+00,True,False,5.9056235535153786e-16,5.6547617986413359e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,True,True,True,True,True,False,False,False,False,"The value-level source-free fit balances the row values and spans the local tangent, but it is still a fitted diagnostic rather than a derived nonlinear TFE row.",derive this value-level source-free formula analytically and run a trajectory h-sweep,"This probe fits the compression against row values first and then audits whether the induced Jacobian rows span the terminal bridge. It is a derivative-closure diagnostic, not an accepted h-sweep."
cylindrical_smooth,0.02,case_local_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_value_level_value_only_not_full_tfe,,case_local_nonfinal_stage_scalar_value_fit,case_local_value_level_source_free_fit,"0,1",1,24,8,16,24,16,8,132,24,32,8,6.7731542153311515e+08,2.6042001459760067e-01,2.5971468259992447e-01,9.9729155994877705e-01,9.9993882795493561e-01,9.9172396428090359e-01,2.5971476305788754e-01,9.9999999996751832e-01,5.2364152976339945e-18,9.2601872264400997e-01,8,1.0000000000000000e+00,1.8178137091029887e-07,5.5354295382618419e-08,rank=8;fro=1.817814e-07;max_abs=5.535430e-08,2.8284271247461961e+00,1.0000000000000020e+00,1.0000000000000000e+00,8.6128512370318178e-01,5.0812196930224807e-01,0.0000000000000000e+00,False,True,5.9053913969624968e-16,2.1345458135345947e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,False,False,The value-level source-free fit balances row values but does not span the terminal-bridge tangent.,derive a derivative-aware nonlinear value-level source-free compression,"This probe fits the compression against row values first and then audits whether the induced Jacobian rows span the terminal bridge. It is a derivative-closure diagnostic, not an accepted h-sweep."
cylindrical_smooth,0.02,universal_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_value_level_value_only_not_full_tfe,,universal_nonfinal_stage_scalar_value_fit,all_case_h_value_level_source_free_fit,"0,1",6,24,8,16,24,16,8,132,16,24,8,1.0496798170947655e+11,2.6042001459760067e-01,2.5971461294938353e-01,9.9729129249413828e-01,9.9993882409135970e-01,9.9172300860296614e-01,2.5971476306639779e-01,1.0000000000002860e+00,5.6547069701932444e-18,9.9999030402162925e-01,8,1.0000000000000000e+00,1.1432606374566444e-09,3.2352835765686957e-10,rank=8;fro=1.143261e-09;max_abs=3.235284e-10,2.8284271247461903e+00,1.0000000000000000e+00,1.0000000000000000e+00,8.0040924391222112e-01,5.9945395341082419e-01,0.0000000000000000e+00,False,True,5.9053528196548588e-16,4.3242544921615753e-21,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,False,False,The value-level source-free fit balances row values but does not span the terminal-bridge tangent.,derive a derivative-aware nonlinear value-level source-free compression,"This probe fits the compression against row values first and then audits whether the induced Jacobian rows span the terminal bridge. It is a derivative-closure diagnostic, not an accepted h-sweep."
cylindrical_smooth,0.02,case_local_value_component_all_stage,paper_tfe_lower_pair_velocity_compression_value_level_value_only_not_full_tfe,,case_local_all_stage_component_diagonal_value_fit,case_local_value_level_source_free_fit,"0,1,2",1,24,8,16,24,24,8,132,24,32,8,1.8434879001060272e+10,2.6042001459760067e-01,2.5966024533011889e-01,9.9708252352010740e-01,9.9993292697277991e-01,9.9132445990369644e-01,2.5968447925424021e-01,9.9988339587736264e-01,1.1063952617213614e-33,1.9565727100780689e-16,8,4.5817828272124536e+07,6.0567210997967851e-02,3.9827681630360351e-02,rank=8;fro=6.056721e-02;max_abs=3.982768e-02,2.8277785650492380e+00,9.9977069952014042e-01,9.9906994927173820e-01,8.2895122338213922e-01,5.5765637519093092e-01,4.3118864342263294e-02,False,True,5.9056235535153786e-16,5.6547617986413367e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,False,False,The value-level source-free fit balances row values but does not span the terminal-bridge tangent.,derive a derivative-aware nonlinear value-level source-free compression,"This probe fits the compression against row values first and then audits whether the induced Jacobian rows span the terminal bridge. It is a derivative-closure diagnostic, not an accepted h-sweep."
cylindrical_smooth,0.02,universal_value_component_all_stage,paper_tfe_lower_pair_velocity_compression_value_level_tangent_spans_not_full_tfe,,universal_all_stage_component_diagonal_value_fit,all_case_h_value_level_source_free_fit,"0,1,2",6,24,8,16,24,24,8,132,24,24,0,4.6748658116422625e+01,2.6042001459760067e-01,6.8836725061524217e-16,2.6432962600009944e-15,7.3174979341398898e-15,1.1391624586141916e-15,5.4385280003885026e-16,2.0940388355973675e-15,5.0913962756533937e-33,9.0037325301247844e-16,8,1.0000000000000009e+00,2.8284271247461903e+00,1.0000000000000004e+00,rank=8;fro=2.828427e+00;max_abs=1.000000e+00,6.0401172532799059e-15,2.1355039344780425e-15,2.1181174056946724e-15,1.0049982578047335e-15,1.8645106183972724e-15,1.0000000000000000e+00,True,False,5.9056235535153786e-16,5.6547617986413367e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,True,True,True,True,True,False,False,False,False,"The value-level source-free fit balances the row values and spans the local tangent, but it is still a fitted diagnostic rather than a derived nonlinear TFE row.",derive this value-level source-free formula analytically and run a trajectory h-sweep,"This probe fits the compression against row values first and then audits whether the induced Jacobian rows span the terminal bridge. It is a derivative-closure diagnostic, not an accepted h-sweep."
cylindrical_smooth,0.02,case_local_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_value_level_value_only_not_full_tfe,,case_local_nonfinal_component_diagonal_value_fit,case_local_value_level_source_free_fit,"0,1",1,24,8,16,24,16,8,132,24,32,8,1.8434879830667831e+10,2.6042001459760067e-01,2.5971411259308891e-01,9.9728937115066785e-01,9.9993881753241032e-01,9.9171357740746680e-01,2.5976201820512657e-01,1.0001819501450173e+00,8.6140718810505691e-34,1.5233306349208668e-16,8,4.5864829745767429e+07,6.0623595394103648e-02,3.9909436700766472e-02,rank=8;fro=6.062360e-02;max_abs=3.990944e-02,2.8290767434480291e+00,1.0002296748946280e+00,1.0000000000000000e+00,8.2974818687162633e-01,5.5813792774120696e-01,0.0000000000000000e+00,False,True,5.9056235535153786e-16,5.6547617986413351e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,False,False,The value-level source-free fit balances row values but does not span the terminal-bridge tangent.,derive a derivative-aware nonlinear value-level source-free compression,"This probe fits the compression against row values first and then audits whether the induced Jacobian rows span the terminal bridge. It is a derivative-closure diagnostic, not an accepted h-sweep."
cylindrical_smooth,0.02,universal_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_value_level_value_only_not_full_tfe,,universal_nonfinal_component_diagonal_value_fit,all_case_h_value_level_source_free_fit,"0,1",6,24,8,16,24,16,8,132,21,29,8,8.9271964428768433e+10,2.6042001459760067e-01,2.5971445408824972e-01,9.9729068247522690e-01,9.9993882959103852e-01,9.9172200083921958e-01,2.6003035716321488e-01,1.0012151565554661e+00,5.6396941262862447e-18,9.9733540104930474e-01,8,5.1760023273602521e+08,1.6219075510265546e-01,9.9289078893220237e-02,rank=8;fro=1.621908e-01;max_abs=9.928908e-02,2.8330735678836105e+00,1.0016427657254339e+00,1.0000000000000000e+00,8.5653393329897720e-01,5.1609071015411934e-01,0.0000000000000000e+00,False,True,5.9053537059713415e-16,3.2357215249511759e-19,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,False,False,The value-level source-free fit balances row values but does not span the terminal-bridge tangent.,derive a derivative-aware nonlinear value-level source-free compression,"This probe fits the compression against row values first and then audits whether the induced Jacobian rows span the terminal bridge. It is a derivative-closure diagnostic, not an accepted h-sweep."
cylindrical_smooth,0.02,case_local_value_full_all_stage,paper_tfe_lower_pair_velocity_compression_value_level_value_only_not_full_tfe,,case_local_all_stage_full_component_value_fit,case_local_value_level_source_free_fit,"0,1,2",1,24,8,16,24,24,8,132,17,25,8,1.4222673506118659e+27,2.6042001459760067e-01,2.5971441002376822e-01,9.9729051326979323e-01,9.9993883112902882e-01,9.9171796868626916e-01,2.5971476306666375e-01,1.0000000000013101e+00,8.6666847497425613e-34,1.5326348055589003e-16,1,1.0000000000000000e+00,1.7585395518722545e-08,7.3800782449503335e-09,rank=1;fro=1.758540e-08;max_abs=7.380078e-09,2.8284271247461898e+00,9.9999999999999989e-01,9.9999999999999978e-01,5.9074689745574382e-01,8.0685692854830993e-01,1.7585395518722545e-08,False,True,5.9056235535153786e-16,5.6547617986413351e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,False,False,The value-level source-free fit balances row values but does not span the terminal-bridge tangent.,derive a derivative-aware nonlinear value-level source-free compression,"This probe fits the compression against row values first and then audits whether the induced Jacobian rows span the terminal bridge. It is a derivative-closure diagnostic, not an accepted h-sweep."
