case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,fit_residual_norm,fit_relative_residual,value_residual_norm,value_relative_residual,coefficient_rank,coefficient_condition,coefficient_norm,max_abs_coefficient,coefficient_summary,final_stage_selector_distance_norm,final_stage_selector_relative_distance,nonfinal_stage_energy_fraction,stage0_energy_fraction,stage1_energy_fraction,stage2_energy_fraction,degenerates_to_final_stage_selector,meaningful_nonfinal_energy,basis_value_norm,compressed_value_norm,velocity_basis_value_norm,target_bridge_value_norm,terminal_velocity_norm,residual_norm,min_jacobian_rank,row_span_reproduces_terminal_bridge,velocity_compression_spans_target,value_level_balance_ok,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.02,case_local_stage01_full_8x16,paper_tfe_lower_pair_velocity_compression_component_mixing_blocked_not_full_tfe,,case_local_nonfinal_stage01_full_component_mixing,case_local_nonfinal_full_component_mixing,"0,1",1,24,8,16,24,16,8,132,23,31,8,2.2904633576547363e+11,2.6042001459760067e-01,2.5971386670110752e-01,9.9728842693759812e-01,9.9993878320768492e-01,9.9171268757357645e-01,2.5971386670110747e-01,9.9999654865512666e-01,1.1021950212032816e-12,1.9491449161803862e+05,7,1.5403778464418438e+04,7.0782427330933996e-03,4.3961197381857031e-03,rank=7;fro=7.078243e-03;max_abs=4.396120e-03,2.8284359815134916e+00,1.0000031313401090e+00,1.0000000000000000e+00,4.0693879214283474e-01,9.1345542827733572e-01,0.0000000000000000e+00,False,True,1.1021943628139559e-12,1.1021942046150230e-12,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,False,False,Non-final full component mixing does not span the terminal-bridge local tangent.,derive a richer nonlinear value-level source-free compression,"This probe removes final-stage velocity rows from the active fit and allows full component mixing across the selected non-final stage rows. It is local tangent evidence, not an accepted h-sweep."
cylindrical_smooth,0.02,universal_stage01_full_8x16,paper_tfe_lower_pair_velocity_compression_component_mixing_blocked_not_full_tfe,,universal_nonfinal_stage01_full_component_mixing,all_case_h_nonfinal_full_component_mixing,"0,1",6,24,8,16,24,16,8,132,24,32,8,1.0653698796955957e+08,2.6042001459760067e-01,2.5971396196484803e-01,9.9728879274565885e-01,9.9993879251454931e-01,9.9171331954949227e-01,2.5972663286812420e-01,1.0000457032232613e+00,3.8119017178249369e-12,6.7410473748705362e+05,8,1.0434630813419459e+05,3.2456748806594611e-02,2.2275352719669971e-02,rank=8;fro=3.245675e-02;max_abs=2.227535e-02,2.8286133423540050e+00,1.0000658378666309e+00,1.0000000000000000e+00,1.5214967924716635e-01,9.8835746322116902e-01,0.0000000000000000e+00,False,True,3.8119009396636994e-12,3.8119008939211778e-12,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,False,False,Non-final full component mixing does not span the terminal-bridge local tangent.,derive a richer nonlinear value-level source-free compression,"This probe removes final-stage velocity rows from the active fit and allows full component mixing across the selected non-final stage rows. It is local tangent evidence, not an accepted h-sweep."
cylindrical_smooth,0.01,case_local_stage0_full_8x8,paper_tfe_lower_pair_velocity_compression_component_mixing_blocked_not_full_tfe,,case_local_nonfinal_stage0_full_component_mixing,case_local_nonfinal_full_component_mixing,0,1,24,8,16,24,8,8,132,22,30,8,4.3110382790712962e+14,1.8390267947137043e-01,1.8388666769230610e-01,9.9991293341070209e-01,9.9999802409196181e-01,9.9973398274203218e-01,1.8388666769230613e-01,9.9999994309940543e-01,1.6356490851061198e-15,9.9528384976682673e+02,7,3.8404286313711908e+06,1.1069111933431400e-03,7.4491397432393614e-04,rank=7;fro=1.106911e-03;max_abs=7.449140e-04,2.8284273413422500e+00,1.0000000765782713e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,False,True,1.6954128077678516e-15,1.6356883232909469e-15,6.0393358877373581e-12,1.6433996045342407e-18,3.8369566013953169e-17,7.6160200256132697e-12,132,False,False,True,True,True,False,False,False,False,Non-final full component mixing does not span the terminal-bridge local tangent.,derive a richer nonlinear value-level source-free compression,"This probe removes final-stage velocity rows from the active fit and allows full component mixing across the selected non-final stage rows. It is local tangent evidence, not an accepted h-sweep."
cylindrical_smooth,0.01,universal_stage0_full_8x8,paper_tfe_lower_pair_velocity_compression_component_mixing_blocked_not_full_tfe,,universal_nonfinal_stage0_full_component_mixing,all_case_h_nonfinal_full_component_mixing,0,6,24,8,16,24,8,8,132,23,31,8,9.9774053879784210e+10,1.8390267947137043e-01,1.8388666769230613e-01,9.9991293341070220e-01,9.9999802409196181e-01,9.9973398274203218e-01,1.8388698085504976e-01,1.0000016461196937e+00,7.2421816322504018e-15,4.4068293629064874e+03,8,1.8805338365463261e+07,5.0309173448238398e-03,3.4689129880038274e-03,rank=8;fro=5.030917e-03;max_abs=3.468913e-03,2.8284315989836721e+00,1.0000015818818320e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,False,True,7.2558690367349436e-15,7.2421465865070669e-15,6.0393358877373581e-12,1.6433996045342407e-18,3.8369566013953169e-17,7.6160200256132697e-12,132,False,False,True,True,True,False,False,False,False,Non-final full component mixing does not span the terminal-bridge local tangent.,derive a richer nonlinear value-level source-free compression,"This probe removes final-stage velocity rows from the active fit and allows full component mixing across the selected non-final stage rows. It is local tangent evidence, not an accepted h-sweep."
cylindrical_smooth,0.01,case_local_stage1_full_8x8,paper_tfe_lower_pair_velocity_compression_component_mixing_blocked_not_full_tfe,,case_local_nonfinal_stage1_full_component_mixing,case_local_nonfinal_full_component_mixing,1,1,24,8,16,24,8,8,132,22,30,8,2.9648436360039610e+17,1.8390267947137043e-01,1.8388667801517961e-01,9.9991298954296470e-01,9.9999802491353362e-01,9.9973418240742007e-01,1.8388667801517961e-01,9.9999999923655236e-01,2.1904102782538636e-16,1.3328531126637654e+02,6,3.9238010258911214e+02,1.0155293680627041e-04,6.7889431009196459e-05,rank=6;fro=1.015529e-04;max_abs=6.788943e-05,2.8284271265692880e+00,1.0000000006445624e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,False,True,4.9689791129523696e-16,2.1899597360830366e-16,6.0393358877373581e-12,1.6433996045342407e-18,3.8369566013953169e-17,7.6160200256132697e-12,132,False,False,True,True,True,False,False,False,False,Non-final full component mixing does not span the terminal-bridge local tangent.,derive a richer nonlinear value-level source-free compression,"This probe removes final-stage velocity rows from the active fit and allows full component mixing across the selected non-final stage rows. It is local tangent evidence, not an accepted h-sweep."
cylindrical_smooth,0.01,universal_stage1_full_8x8,paper_tfe_lower_pair_velocity_compression_component_mixing_blocked_not_full_tfe,,universal_nonfinal_stage1_full_component_mixing,all_case_h_nonfinal_full_component_mixing,1,6,24,8,16,24,8,8,132,24,32,8,1.4371380267748312e+10,1.8390267947137043e-01,1.8388667801517961e-01,9.9991298954296470e-01,9.9999802491353362e-01,9.9973418240741996e-01,1.8390023457743226e-01,1.0000737216094215e+00,6.4698866007960232e-14,3.9368919056236889e+04,8,2.3873788655767515e+07,3.2087741187813532e-02,2.2282036253858526e-02,rank=8;fro=3.208774e-02;max_abs=2.228204e-02,2.8286091322652798e+00,1.0000643493754875e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,False,True,6.4700435670698360e-14,6.4698898195258196e-14,6.0393358877373581e-12,1.6433996045342407e-18,3.8369566013953169e-17,7.6160200256132697e-12,132,False,False,True,True,True,False,False,False,False,Non-final full component mixing does not span the terminal-bridge local tangent.,derive a richer nonlinear value-level source-free compression,"This probe removes final-stage velocity rows from the active fit and allows full component mixing across the selected non-final stage rows. It is local tangent evidence, not an accepted h-sweep."
cylindrical_smooth,0.01,case_local_stage01_full_8x16,paper_tfe_lower_pair_velocity_compression_component_mixing_blocked_not_full_tfe,,case_local_nonfinal_stage01_full_component_mixing,case_local_nonfinal_full_component_mixing,"0,1",1,24,8,16,24,16,8,132,23,31,8,1.4736558224845306e+14,1.8390267947137043e-01,1.8388666755235761e-01,9.9991293264970993e-01,9.9999802408096350e-01,9.9973398001944780e-01,1.8388666755235761e-01,9.9999994233834699e-01,1.4171132410214598e-15,8.6230594014478106e+02,7,1.7031730836352686e+05,1.1115165461646267e-03,7.4489237443722042e-04,rank=7;fro=1.111517e-03;max_abs=7.448924e-04,2.8284273431483142e+00,1.0000000772168114e+00,1.0000000000000000e+00,9.9583262259865635e-01,9.1199713641448216e-02,0.0000000000000000e+00,False,True,1.4856882630319457e-15,1.4171525384086073e-15,6.0393358877373581e-12,1.6433996045342407e-18,3.8369566013953169e-17,7.6160200256132697e-12,132,False,False,True,True,True,False,False,False,False,Non-final full component mixing does not span the terminal-bridge local tangent.,derive a richer nonlinear value-level source-free compression,"This probe removes final-stage velocity rows from the active fit and allows full component mixing across the selected non-final stage rows. It is local tangent evidence, not an accepted h-sweep."
cylindrical_smooth,0.01,universal_stage01_full_8x16,paper_tfe_lower_pair_velocity_compression_component_mixing_blocked_not_full_tfe,,universal_nonfinal_stage01_full_component_mixing,all_case_h_nonfinal_full_component_mixing,"0,1",6,24,8,16,24,16,8,132,24,32,8,1.0651321213018905e+08,1.8390267947137043e-01,1.8388667319381297e-01,9.9991296332601853e-01,9.9999802485839606e-01,9.9973403334913913e-01,1.8390052268289953e-01,1.0000752883649373e+00,5.7587913406480449e-14,3.5041941867085676e+04,8,1.0434630813419459e+05,3.2456748806594611e-02,2.2275352719669971e-02,rank=8;fro=3.245675e-02;max_abs=2.227535e-02,2.8286133423540050e+00,1.0000658378666309e+00,1.0000000000000000e+00,1.5214967924716635e-01,9.8835746322116902e-01,0.0000000000000000e+00,False,True,5.7589672625332709e-14,5.7587945307982665e-14,6.0393358877373581e-12,1.6433996045342407e-18,3.8369566013953169e-17,7.6160200256132697e-12,132,False,False,True,True,True,False,False,False,False,Non-final full component mixing does not span the terminal-bridge local tangent.,derive a richer nonlinear value-level source-free compression,"This probe removes final-stage velocity rows from the active fit and allows full component mixing across the selected non-final stage rows. It is local tangent evidence, not an accepted h-sweep."
cylindrical_sharp,0.04,case_local_stage0_full_8x8,paper_tfe_lower_pair_velocity_compression_component_mixing_blocked_not_full_tfe,,case_local_nonfinal_stage0_full_component_mixing,case_local_nonfinal_full_component_mixing,0,1,24,8,16,24,8,8,132,23,31,8,3.3107408866377098e+13,3.7137778489504708e-01,3.6458212236977261e-01,9.8170148349827935e-01,9.9957517875994739e-01,9.4578452682717007e-01,3.6458212236977261e-01,9.9999465100405516e-01,1.0795350294089668e-10,9.1136610215848479e+06,7,1.4319760522206249e+06,1.0786142855020971e-02,7.4179445503402041e-03,rank=7;fro=1.078614e-02;max_abs=7.417945e-03,2.8284476910273044e+00,1.0000072712784198e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,False,True,1.0795350182893675e-10,1.0795350182680875e-10,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,False,False,True,True,True,False,False,False,False,Non-final full component mixing does not span the terminal-bridge local tangent.,derive a richer nonlinear value-level source-free compression,"This probe removes final-stage velocity rows from the active fit and allows full component mixing across the selected non-final stage rows. It is local tangent evidence, not an accepted h-sweep."
cylindrical_sharp,0.04,universal_stage0_full_8x8,paper_tfe_lower_pair_velocity_compression_component_mixing_blocked_not_full_tfe,,universal_nonfinal_stage0_full_component_mixing,all_case_h_nonfinal_full_component_mixing,0,6,24,8,16,24,8,8,132,23,31,8,1.0109857585595811e+11,3.7137778489504708e-01,3.6458212236977261e-01,9.8170148349827935e-01,9.9957517875994739e-01,9.4578452682716996e-01,3.6458267987042747e-01,9.9999618014560820e-01,5.0552819656022069e-11,4.2677750094180489e+06,8,1.8805338365463261e+07,5.0309173448238398e-03,3.4689129880038274e-03,rank=8;fro=5.030917e-03;max_abs=3.468913e-03,2.8284315989836721e+00,1.0000015818818320e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,False,True,5.0552818509234791e-11,5.0552818504690532e-11,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,False,False,True,True,True,False,False,False,False,Non-final full component mixing does not span the terminal-bridge local tangent.,derive a richer nonlinear value-level source-free compression,"This probe removes final-stage velocity rows from the active fit and allows full component mixing across the selected non-final stage rows. It is local tangent evidence, not an accepted h-sweep."
cylindrical_sharp,0.04,case_local_stage1_full_8x8,paper_tfe_lower_pair_velocity_compression_component_mixing_blocked_not_full_tfe,,case_local_nonfinal_stage1_full_component_mixing,case_local_nonfinal_full_component_mixing,1,1,24,8,16,24,8,8,132,23,31,8,3.3343603014873944e+11,3.7137778489504708e-01,3.6450845246119257e-01,9.8150311431310888e-01,9.9957244213948526e-01,9.4507085470755681e-01,3.6450845246119262e-01,9.9979258537878235e-01,7.7212799044619988e-10,6.5184663568136372e+07,7,4.0390539555558171e+04,5.3442973743068264e-02,3.6858697830492011e-02,rank=7;fro=5.344297e-02;max_abs=3.685870e-02,2.8289319807027002e+00,1.0001784935351854e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,False,True,7.7212799153539150e-10,7.7212799153509402e-10,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,False,False,True,True,True,False,False,False,False,Non-final full component mixing does not span the terminal-bridge local tangent.,derive a richer nonlinear value-level source-free compression,"This probe removes final-stage velocity rows from the active fit and allows full component mixing across the selected non-final stage rows. It is local tangent evidence, not an accepted h-sweep."
